"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Sam Reid",11880,"SY","BL","1",5,5,1,6,2,1,5,2,0,1,0,1,0,1,0,3,3,3,3,5,0,0,84
"James Rowbottom",12714,"SY","BL","1",9,0,13,22,0,0,0,8,0,3,3,1,4,0,0,13,9,0,0,1,0,1,62
"Chad Warner",12797,"SY","BL","1",10,1,9,19,0,0,0,3,0,8,3,2,0,2,0,7,12,0,0,1,0,1,76
"Sam Wicks",12818,"SY","BL","1",6,2,6,12,2,0,0,5,0,1,0,1,1,0,0,5,7,1,0,1,1,0,85
"Callum Ah Chee",12414,"BL","SY","1",6,0,6,12,0,0,0,3,1,2,0,4,0,2,0,8,4,0,0,2,0,1,87
"Harris Andrews",12340,"BL","SY","1",8,4,3,11,0,0,0,1,5,0,0,1,1,0,0,6,3,1,0,11,0,0,96
"Zac Bailey",12610,"BL","SY","1",13,0,3,16,3,0,0,2,0,10,2,8,2,5,0,11,8,0,0,0,0,0,76
"Jarrod Berry",12519,"BL","SY","1",10,3,6,16,1,0,0,2,2,3,1,4,1,2,0,4,10,0,0,1,0,1,78
"Grant Birchall",4149,"BL","SY","1",8,5,3,11,0,0,0,1,1,2,0,0,0,0,0,1,7,0,0,4,0,0,80
"Charlie Cameron",12277,"BL","SY","1",7,2,3,10,0,0,0,1,0,3,3,0,2,0,0,5,5,0,1,1,0,1,77
"Keidean Coleman",12838,"BL","SY","1",4,1,4,8,1,1,0,4,1,1,1,2,1,1,0,3,5,0,0,2,0,1,64
"Joe Daniher",12199,"BL","SY","1",8,2,2,10,2,2,1,0,0,3,0,3,2,2,0,7,4,2,0,1,0,0,91
"Tom Fullarton",12833,"BL","SY","1",4,1,4,8,0,0,1,0,0,1,0,1,0,1,0,3,4,0,0,0,0,1,74
"Eric Hipwood",12454,"BL","SY","1",4,3,5,9,1,0,0,1,0,3,0,7,0,4,0,6,4,1,1,3,0,0,92
"Ryan Lester",11894,"BL","SY","1",5,3,4,9,0,0,0,1,0,0,0,2,2,1,0,5,6,1,0,5,0,0,76
"Jarryd Lyons",12067,"BL","SY","1",14,4,14,28,1,0,0,2,3,5,6,2,2,0,0,15,11,1,0,0,0,1,80
"Rhys Mathieson",12443,"BL","SY","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lincoln McCarthy",12090,"BL","SY","1",11,2,5,16,2,0,0,3,1,1,1,4,2,1,0,12,4,0,0,0,0,0,82
"Hugh McCluggage",12518,"BL","SY","1",14,5,4,18,1,0,0,3,1,3,2,3,1,2,0,4,15,0,1,0,0,2,86
"Oscar McInerney",12617,"BL","SY","1",7,3,5,12,1,1,24,2,1,2,2,3,3,2,0,8,5,2,1,7,0,0,80
"Lachie Neale",12055,"BL","SY","1",8,4,16,24,0,0,0,0,2,4,7,3,0,0,0,13,10,0,0,1,0,1,84
"Jack Payne",12819,"BL","SY","1",6,3,6,12,0,0,0,0,1,2,0,1,0,0,0,3,8,0,0,7,0,1,93
"Daniel Rich",11725,"BL","SY","1",21,8,2,23,0,0,0,1,11,2,0,4,0,0,0,2,14,0,0,4,0,0,84
"Mitch Robinson",11710,"BL","SY","1",8,2,2,10,0,0,0,5,3,2,2,1,1,0,0,4,6,0,0,3,0,0,73
"Harry Sharp",12864,"BL","SY","1",8,1,3,11,0,0,0,3,1,2,0,4,0,1,0,5,7,0,0,2,0,1,81
"Brandon Starcevich",12668,"BL","SY","1",6,2,3,9,0,0,0,0,2,0,1,1,1,0,0,5,4,1,0,1,1,0,84
"Dayne Zorko",12076,"BL","SY","1",15,6,7,22,1,2,0,6,2,6,4,7,1,6,0,8,11,0,1,1,0,0,82
"Luke Breust",11954,"HW","ES","1",7,4,11,18,1,2,0,2,0,1,0,1,1,0,0,8,11,1,3,0,0,1,83
"Tyler Brockman",12858,"HW","ES","1",5,3,4,9,2,0,0,1,0,1,0,5,0,1,0,4,5,1,2,0,0,0,65
"Shaun Burgoyne",1126,"HW","ES","1",11,1,6,17,0,0,0,3,5,2,0,3,0,1,0,0,12,0,0,7,0,0,79
"Jonathon Ceglar",12210,"HW","ES","1",10,5,6,16,1,0,14,2,0,7,3,5,2,2,0,8,7,1,1,1,0,0,76
"Will Day",12794,"HW","ES","1",17,8,11,28,0,0,0,3,7,1,3,5,0,2,0,5,21,0,0,2,0,0,90
"Connor Downie",12857,"HW","ES","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sam Frost",12119,"HW","ES","1",7,4,10,17,0,0,0,1,5,0,0,0,0,0,0,10,5,3,0,8,0,0,97
"Oliver Hanrahan",12738,"HW","ES","1",8,4,4,12,1,1,0,2,0,2,0,1,3,0,0,5,7,1,3,0,0,0,66
"Blake Hardwick",12469,"HW","ES","1",14,7,7,21,0,0,0,4,6,1,0,1,1,1,0,5,12,1,0,0,0,0,83
"Kyle Hartigan",6623,"HW","ES","1",5,4,4,9,0,0,0,0,3,0,0,2,0,1,0,4,5,1,0,10,0,0,97
"Daniel Howe",12360,"HW","ES","1",11,7,8,19,0,0,0,1,1,6,0,6,1,1,0,7,13,0,0,3,0,0,67
"Jarman Impey",12237,"HW","ES","1",15,5,5,20,0,0,0,1,7,3,2,5,0,0,0,5,13,1,0,1,1,0,82
"Changkuoth Jiath",12752,"HW","ES","1",7,4,15,22,0,1,0,2,0,3,1,4,1,2,0,5,16,0,0,2,2,1,72
"Jacob Koschitzke",12859,"HW","ES","1",3,3,4,7,0,1,0,4,0,1,0,2,0,1,0,2,5,1,1,4,0,1,91
"Ben McEvoy",11682,"HW","ES","1",8,7,6,14,1,0,14,4,3,0,4,2,1,2,0,4,10,0,1,3,0,0,81
"Tom Mitchell",12196,"HW","ES","1",11,1,28,39,0,0,0,5,3,4,2,4,0,2,0,14,26,0,0,0,1,1,83
"Dylan Moore",12710,"HW","ES","1",7,3,12,19,3,0,0,3,0,0,1,0,2,0,0,8,10,0,0,0,0,0,92
"Harry Morrison",12579,"HW","ES","1",13,5,7,20,2,0,0,2,3,2,2,4,0,1,0,9,10,2,1,0,0,0,82
"Tim OBrien",12242,"HW","ES","1",7,6,1,8,2,0,0,2,0,3,0,3,0,3,0,4,5,2,3,2,0,2,89
"Jaeger OMeara",12141,"HW","ES","1",11,2,19,30,0,1,0,4,3,5,9,4,0,2,2,13,19,0,0,3,0,0,88
"Tom Phillips",12452,"HW","ES","1",10,7,11,21,1,0,0,2,4,3,2,1,0,0,0,7,14,1,0,0,0,0,82
"Liam Shiels",11760,"HW","ES","1",8,2,11,19,0,0,0,6,1,6,2,2,0,2,0,6,13,0,0,1,0,3,81
"James Worpel",12619,"HW","ES","1",12,4,5,17,0,0,0,3,0,2,2,2,0,1,0,5,12,0,0,0,0,0,73
"Ned Cahill",12799,"ES","HW","1",6,1,4,10,0,0,0,2,4,1,0,3,0,1,0,5,5,0,0,1,0,0,75
"Jye Caldwell",12755,"ES","HW","1",9,4,13,22,0,1,0,9,0,2,3,4,2,0,0,8,13,0,1,1,0,1,74
"Nik Cox",12852,"ES","HW","1",5,3,4,9,0,0,0,1,1,3,0,4,0,3,0,2,7,0,0,2,0,0,76
"Tom Cutler",12265,"ES","HW","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sam Draper",12810,"ES","HW","1",5,2,5,10,1,1,24,5,1,3,4,4,2,2,3,8,3,2,1,4,0,0,84
"Aaron Francis",12467,"ES","HW","1",5,3,9,14,0,0,0,1,0,1,0,4,1,1,0,6,8,1,0,2,0,0,86
"Brayden Ham",12713,"ES","HW","1",7,2,10,17,0,0,0,4,0,2,1,2,0,0,0,4,12,0,0,1,0,0,87
"Dyson Heppell",11896,"ES","HW","1",13,6,12,25,0,0,0,0,2,3,1,1,2,0,0,8,20,1,0,5,0,1,82
"Nick Hind",12734,"ES","HW","1",18,6,7,25,0,0,0,4,6,8,1,5,1,1,0,6,16,0,0,4,0,0,84
"Cale Hooker",11702,"ES","HW","1",3,3,5,8,1,1,1,1,0,0,0,0,1,0,0,5,4,1,1,1,0,0,85
"Harry Jones",12853,"ES","HW","1",9,5,4,13,0,3,0,2,0,0,0,2,2,0,0,4,9,0,3,3,0,0,68
"Kyle Langford",12349,"ES","HW","1",10,5,9,19,0,0,0,3,0,1,3,2,1,0,0,8,12,0,0,2,0,1,85
"Jayden Laverde",12377,"ES","HW","1",4,2,8,12,0,0,0,2,3,1,0,2,1,1,0,5,7,0,0,8,0,0,94
"Anthony McDonald-Tipungwuti",12407,"ES","HW","1",9,4,7,16,2,1,0,1,0,4,0,1,1,0,0,4,12,0,1,1,2,2,75
"Andrew McGrath",12491,"ES","HW","1",17,2,16,33,1,1,0,11,4,7,5,3,4,1,0,13,19,0,0,3,1,0,81
"Zach Merrett",12241,"ES","HW","1",18,4,13,31,1,0,0,3,4,8,2,7,1,0,1,10,22,0,1,3,1,1,74
"Darcy Parish",12406,"ES","HW","1",9,4,9,18,1,1,0,4,0,6,3,1,1,0,0,10,10,0,2,1,0,1,82
"Mason Redman",12437,"ES","HW","1",9,4,6,15,0,1,0,0,2,2,0,1,0,0,0,4,10,0,0,1,0,0,80
"Jordan Ridley",12631,"ES","HW","1",16,6,5,21,0,0,0,3,10,0,0,0,2,0,0,2,12,0,0,7,5,0,100
"Dylan Shiel",12022,"ES","HW","1",8,2,9,17,2,0,0,4,0,4,4,0,0,0,0,5,12,0,1,3,0,1,81
"Devon Smith",12029,"ES","HW","1",7,2,5,12,2,1,0,4,0,3,1,2,1,1,0,5,6,0,0,0,0,1,77
"Will Snelling",12484,"ES","HW","1",5,2,9,14,1,0,0,5,0,2,0,2,0,0,0,7,8,0,0,2,0,0,83
"Peter Wright",12366,"ES","HW","1",9,3,7,16,1,0,6,0,2,3,1,4,2,1,0,7,9,2,1,4,0,1,88
"Shaun Atley",11902,"NM","PA","1",12,4,8,20,0,0,0,3,2,4,1,3,3,0,0,6,14,0,0,3,2,0,89
"Aiden Bonar",12669,"NM","PA","1",7,4,3,10,0,0,0,1,3,0,0,1,1,1,0,4,6,0,0,5,0,0,79
"Aidan Corr",12181,"NM","PA","1",7,5,5,12,0,0,0,0,3,0,0,1,0,0,0,3,9,0,0,5,0,0,67
"Luke Davies-Uniacke",12590,"NM","PA","1",11,4,9,20,1,1,0,5,2,3,2,3,1,3,0,9,14,0,0,0,0,0,79
"Todd Goldstein",11686,"NM","PA","1",4,1,15,19,1,0,25,3,0,1,5,2,5,1,0,15,4,1,1,3,0,0,96
"Nick Larkey",12563,"NM","PA","1",4,1,3,7,0,0,3,0,1,2,1,1,0,0,0,3,4,0,0,3,0,2,75
"Charlie Lazzaro",12865,"NM","PA","1",1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,20
"Jack Mahony",12787,"NM","PA","1",11,3,3,14,1,1,0,3,0,2,2,7,3,2,0,7,10,0,1,2,0,1,89
"Ben McKay",12580,"NM","PA","1",5,4,6,11,0,0,0,3,1,2,1,2,2,2,0,6,5,2,0,9,0,0,99
"Connor Menadue",12356,"NM","PA","1",8,5,8,16,0,0,0,1,2,2,0,3,2,0,0,5,11,0,0,1,1,0,75
"Jared Polec",11927,"NM","PA","1",13,2,9,22,0,0,0,2,3,3,3,5,2,3,0,10,11,0,0,1,0,0,85
"Tom Powell",12866,"NM","PA","1",12,3,7,19,1,1,0,1,4,2,0,4,1,1,0,4,15,0,1,0,0,1,74
"Bailey Scott",12701,"NM","PA","1",13,6,4,17,2,2,0,4,2,1,1,2,1,1,0,6,12,0,1,3,0,0,83
"Jy Simpkin",12502,"NM","PA","1",10,2,13,23,0,0,0,2,1,4,6,4,1,2,0,13,8,0,0,0,0,1,82
"Jaidyn Stephenson",12587,"NM","PA","1",17,5,16,33,0,2,0,7,4,5,5,4,3,1,0,9,22,0,1,1,1,0,76
"Curtis Taylor",12722,"NM","PA","1",5,2,5,10,0,0,0,0,0,3,0,2,2,0,0,6,4,1,1,1,0,1,70
"Tarryn Thomas",12707,"NM","PA","1",8,3,7,15,2,0,0,3,0,6,1,4,2,1,0,8,7,0,0,2,0,0,70
"Kayne Turner",12304,"NM","PA","1",2,2,10,12,0,1,0,4,0,0,1,6,0,2,0,8,4,0,0,2,0,0,85
"Dom Tyson",12032,"NM","PA","1",5,6,8,13,0,0,0,3,0,3,0,4,0,1,0,0,13,0,0,1,0,0,61
"Josh Walker",12109,"NM","PA","1",6,6,1,7,1,1,0,1,0,1,0,1,0,1,0,3,4,2,2,3,0,0,90
"Lachie Young",12717,"NM","PA","1",8,3,6,14,0,0,0,2,4,2,0,1,2,0,0,6,10,0,0,4,0,0,88
"Jack Ziebell",11724,"NM","PA","1",19,4,6,25,0,0,0,3,10,1,0,2,2,0,0,6,9,0,0,2,0,0,83
"Cameron Zurhaar",12557,"NM","PA","1",5,1,5,10,0,0,0,4,0,3,0,3,0,1,0,1,8,0,0,0,0,0,86
"Aliir Aliir",12433,"PA","NM","1",11,4,3,14,0,0,0,1,6,1,0,5,1,4,0,4,8,1,0,3,0,0,96
"Karl Amon",12357,"PA","NM","1",12,4,4,16,1,0,0,3,3,3,0,1,0,0,0,5,12,0,0,2,1,0,78
"Miles Bergman",12867,"PA","NM","1",7,2,7,14,0,0,0,3,3,1,0,4,0,0,0,2,12,0,0,1,0,0,83
"Travis Boak",11583,"PA","NM","1",17,3,10,27,2,1,0,4,1,6,7,3,3,1,3,13,13,0,0,0,0,2,71
"Riley Bonner",12483,"PA","NM","1",11,2,3,14,1,0,0,1,1,5,0,3,0,1,0,3,10,0,0,1,0,1,47
"Ryan Burton",12477,"PA","NM","1",12,5,7,19,0,0,0,3,7,1,1,3,2,2,0,7,8,0,0,2,0,0,79
"Zak Butters",12698,"PA","NM","1",11,6,5,16,2,1,0,4,1,3,1,4,1,3,0,7,9,2,2,1,1,1,82
"Darcy Byrne-Jones",12422,"PA","NM","1",13,5,6,19,0,0,0,1,5,0,2,3,1,2,0,4,11,0,0,3,2,1,81
"Tom Clurey",12238,"PA","NM","1",9,8,3,12,0,0,0,2,2,0,0,0,0,0,0,6,6,3,0,8,0,0,92
"Charlie Dixon",11914,"PA","NM","1",6,3,5,11,2,2,1,0,0,0,0,4,1,3,0,9,5,1,3,6,0,1,97
"Willem Drew",12695,"PA","NM","1",6,1,11,17,0,0,0,11,0,2,6,5,2,3,0,10,8,0,0,0,0,0,74
"Xavier Duursma",12696,"PA","NM","1",8,5,6,14,1,0,0,1,1,1,0,6,1,3,0,4,10,0,1,2,0,0,83
"Orazio Fantasia",12302,"PA","NM","1",11,3,3,14,4,4,0,2,0,4,0,2,0,1,0,4,10,0,3,0,0,1,74
"Kane Farrell",12664,"PA","NM","1",6,1,5,11,0,1,0,1,0,3,0,1,0,1,0,2,9,0,0,0,0,0,77
"Robbie Gray",11578,"PA","NM","1",11,3,8,19,0,1,0,1,2,1,7,1,2,0,0,12,9,0,1,3,1,2,74
"Dan Houston",12495,"PA","NM","1",18,3,8,26,0,1,0,1,6,6,0,5,1,1,1,9,17,0,0,4,0,1,76
"Tom Jonas",12002,"PA","NM","1",5,2,4,9,0,0,0,4,1,1,0,1,0,0,0,6,2,1,0,6,0,0,93
"Peter Ladhams",12729,"PA","NM","1",7,4,8,15,0,0,7,2,0,3,2,2,0,1,0,4,10,0,2,0,0,1,83
"Scott Lycett",11994,"PA","NM","1",5,2,8,13,1,0,28,5,0,3,3,3,3,2,0,9,6,0,1,3,0,0,84
"Todd Marshall",12575,"PA","NM","1",9,5,1,10,2,1,0,0,1,1,0,2,1,1,0,5,6,2,4,2,0,0,84
"Steven Motlop",11818,"PA","NM","1",16,12,8,24,1,0,0,2,0,6,0,3,1,1,0,4,18,0,0,0,4,0,80
"Tom Rockliff",11787,"PA","NM","1",3,0,8,11,0,1,0,0,0,1,2,0,1,0,0,5,7,0,0,1,0,0,36
"Ollie Wines",12150,"PA","NM","1",15,5,15,30,0,0,0,2,0,8,5,8,2,3,2,13,15,0,0,0,0,0,76
"Oscar Allen",12655,"WC","GC","1",11,8,2,13,4,0,0,2,2,0,0,2,3,1,3,5,8,2,4,2,0,0,81
"Tom Barrass",12383,"WC","GC","1",15,13,7,22,0,0,0,2,1,2,0,2,0,1,1,7,14,3,0,2,1,0,86
"Tom Cole",12446,"WC","GC","1",14,8,8,22,0,0,0,1,5,2,1,1,1,0,0,6,15,1,0,2,1,0,79
"Jamie Cripps",11937,"WC","GC","1",12,8,8,20,1,3,0,1,0,3,0,2,2,1,0,4,16,0,3,1,0,0,91
"Jack Darling",11905,"WC","GC","1",8,4,6,14,2,1,0,3,0,3,1,4,2,2,0,9,7,1,2,3,0,0,96
"Liam Duggan",12334,"WC","GC","1",15,7,7,22,0,0,0,0,0,2,2,2,0,2,0,6,17,0,0,2,0,0,88
"Andrew Gaff",11904,"WC","GC","1",12,8,4,16,0,1,0,1,2,2,1,1,0,1,0,3,13,0,1,2,1,0,90
"Shannon Hurn",4162,"WC","GC","1",23,12,8,31,0,0,0,2,4,3,0,2,0,0,0,6,18,1,0,2,1,0,78
"Jamaine Jones",12637,"WC","GC","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tim Kelly",12595,"WC","GC","1",19,7,9,28,0,1,0,3,1,9,5,0,2,0,0,10,19,0,0,1,3,1,82
"Josh Kennedy",4169,"WC","GC","1",8,5,2,10,2,2,0,1,0,2,0,3,1,2,0,2,7,1,2,0,0,1,86
"Zac Langdon",12599,"WC","GC","1",6,6,6,12,0,1,0,1,0,1,0,2,2,1,0,6,7,0,0,0,0,1,76
"Jeremy McGovern",12273,"WC","GC","1",15,7,3,18,0,0,0,2,7,0,0,2,1,1,0,5,13,1,0,3,0,0,76
"Nic Naitanui",11768,"WC","GC","1",4,0,10,14,0,1,22,1,0,3,6,2,1,1,0,10,4,0,0,0,0,1,66
"Jackson Nelson",12328,"WC","GC","1",14,5,5,19,0,0,0,1,1,1,0,1,0,0,0,5,11,0,0,3,0,0,85
"Xavier ONeill",12832,"WC","GC","1",9,2,9,18,0,0,0,2,0,2,0,2,1,0,0,5,12,0,0,1,0,0,72
"Jack Petruccelle",12623,"WC","GC","1",3,1,3,6,1,0,0,1,0,0,1,0,0,0,0,3,3,1,0,0,0,0,80
"Jack Redden",11780,"WC","GC","1",11,7,11,22,0,0,0,2,2,4,3,4,0,1,0,7,18,1,0,3,0,0,85
"Josh Rotham",12709,"WC","GC","1",12,9,4,16,0,0,0,2,3,0,0,2,1,0,0,2,14,0,0,4,0,0,85
"Liam Ryan",12600,"WC","GC","1",10,4,2,12,1,0,0,2,0,7,0,1,2,0,0,3,10,0,1,2,3,1,87
"Dom Sheed",12253,"WC","GC","1",23,12,11,34,0,1,0,3,4,4,9,7,1,1,2,11,23,0,0,1,2,1,86
"Brad Sheppard",11843,"WC","GC","1",13,8,5,18,0,0,0,1,4,2,1,2,0,0,0,3,15,1,0,1,0,1,95
"Nathan Vardy",11955,"WC","GC","1",2,3,1,3,1,0,1,0,0,0,0,0,0,0,0,2,1,2,1,2,0,0,52
"Noah Anderson",12767,"GC","WC","1",13,3,6,19,0,0,0,3,1,1,3,8,0,2,0,6,15,0,0,3,0,0,75
"Charlie Ballard",12625,"GC","WC","1",17,12,4,21,0,0,0,0,1,0,0,5,1,2,0,4,17,1,0,6,0,0,94
"Jack Bowes",12499,"GC","WC","1",28,14,2,30,0,0,0,2,7,1,1,2,0,1,0,2,22,0,0,3,2,0,92
"Will Brodie",12541,"GC","WC","1",9,2,9,18,0,1,0,0,0,1,5,3,1,1,0,9,9,0,0,0,0,0,64
"Connor Budarick",12769,"GC","WC","1",7,6,5,12,0,0,0,1,1,1,0,4,0,3,0,4,9,0,0,0,0,0,83
"Sam Collins",12444,"GC","WC","1",15,10,3,18,0,0,0,2,6,0,0,3,4,0,0,5,15,0,0,9,0,0,92
"Sam Day",11947,"GC","WC","1",3,2,7,10,0,2,0,1,0,0,0,3,0,2,0,6,4,0,1,3,0,0,86
"Brandon Ellis",12034,"GC","WC","1",14,9,5,19,0,0,0,2,0,4,0,2,0,1,0,3,17,0,0,1,4,1,87
"Hugh Greenwood",12533,"GC","WC","1",7,2,3,10,0,0,0,5,0,3,1,1,0,0,0,5,4,0,0,1,0,0,77
"Nick Holman",12307,"GC","WC","1",4,3,5,9,1,0,0,1,0,1,1,0,0,0,0,2,7,0,0,0,0,0,63
"Ben King",12728,"GC","WC","1",9,7,3,12,3,1,0,0,0,5,0,4,2,0,0,4,8,1,3,0,0,0,89
"Sean Lemmens",12234,"GC","WC","1",11,7,5,16,0,0,0,2,3,2,0,3,0,3,0,3,12,1,0,1,0,0,87
"Jack Lukosius",12704,"GC","WC","1",20,11,3,23,0,2,0,1,5,4,1,1,0,0,0,2,21,0,0,2,1,0,78
"Darcy Macpherson",12438,"GC","WC","1",11,6,6,17,0,0,0,0,0,3,2,2,0,0,0,7,10,1,0,0,1,0,77
"Oleg Markov",12459,"GC","WC","1",17,14,3,20,0,0,0,2,3,0,0,3,1,0,0,5,15,2,0,1,1,0,81
"Touk Miller",12331,"GC","WC","1",11,1,9,20,1,1,0,2,0,4,4,3,2,1,0,7,13,0,0,0,0,0,83
"Wil Powell",12652,"GC","WC","1",11,5,7,18,0,0,0,2,5,1,1,1,1,0,0,6,10,0,0,1,1,0,71
"Izak Rankine",12798,"GC","WC","1",4,3,7,11,0,1,0,1,0,2,2,2,0,1,0,4,7,0,0,1,1,1,80
"Matt Rowell",12768,"GC","WC","1",3,0,1,4,0,0,0,1,0,0,1,2,1,0,0,2,2,0,0,0,0,0,15
"Alex Sexton",12080,"GC","WC","1",9,6,3,12,1,1,0,1,1,6,0,1,0,0,0,4,9,0,1,1,3,2,83
"David Swallow",11919,"GC","WC","1",14,5,15,29,1,1,0,3,4,1,2,1,1,0,0,9,20,0,0,1,0,0,76
"Lachie Weller",12385,"GC","WC","1",13,6,8,21,1,0,0,3,1,4,3,7,1,2,0,8,14,0,0,0,0,0,86
"Jarrod Witts",12177,"GC","WC","1",6,3,6,12,0,0,31,4,1,0,3,3,0,1,0,7,4,2,0,3,0,0,80
"Josh Battle",12558,"SK","GW","1",8,1,3,11,1,1,0,3,2,2,0,2,2,1,0,6,4,0,0,1,0,0,81
"Jack Billings",12249,"SK","GW","1",15,5,15,30,1,0,0,1,0,4,2,2,0,0,0,11,20,0,1,1,0,0,86
"Dan Butler",12490,"SK","GW","1",9,0,1,10,1,0,0,7,0,2,1,2,1,1,0,2,2,0,0,0,1,1,90
"Jack Bytel",12823,"SK","GW","1",9,1,4,13,0,0,0,10,1,5,6,2,1,0,0,7,5,0,0,2,0,0,78
"Hunter Clark",12591,"SK","GW","1",17,4,7,24,0,0,0,5,5,5,7,4,0,2,0,12,13,0,0,1,0,1,78
"Nick Coffield",12608,"SK","GW","1",13,4,4,17,0,0,0,3,6,1,1,6,1,0,0,6,11,0,0,1,1,0,93
"Jade Gresham",12415,"SK","GW","1",21,5,7,28,0,0,0,3,1,7,5,8,0,3,1,6,16,0,0,0,0,1,67
"Jack Higgins",12609,"SK","GW","1",8,3,4,12,2,1,0,4,0,4,2,2,1,1,0,6,7,0,2,2,0,1,81
"Tom Highmore",12868,"SK","GW","1",10,2,9,19,0,0,0,4,4,2,2,6,1,3,0,7,11,0,0,4,0,0,70
"Bradley Hill",12060,"SK","GW","1",8,3,8,16,1,1,0,2,3,1,3,2,0,1,0,6,9,0,0,1,0,0,80
"Dougal Howard",12420,"SK","GW","1",15,1,2,17,0,0,0,1,9,1,0,2,0,0,0,2,5,0,0,15,0,0,96
"Paul Hunter",12869,"SK","GW","1",5,1,4,9,0,0,19,2,2,0,1,4,0,3,0,4,5,0,0,8,0,0,71
"Ben Long",12521,"SK","GW","1",13,5,4,17,0,0,0,1,4,2,3,3,0,1,0,10,9,0,0,6,0,0,86
"Jack Lonie",12324,"SK","GW","1",6,2,5,11,2,0,0,3,0,1,0,0,0,0,0,2,9,0,1,0,0,0,89
"Daniel McKenzie",12350,"SK","GW","1",6,2,3,9,0,0,0,4,1,2,0,1,0,0,0,2,6,0,0,1,1,0,70
"Shaun McKernan",11774,"SK","GW","1",5,0,1,6,0,0,17,3,2,1,3,8,1,5,0,7,0,0,0,8,0,0,72
"Tim Membrey",12300,"SK","GW","1",15,7,6,21,3,0,2,0,1,7,0,3,2,0,3,7,13,1,2,1,0,1,89
"Sebastian Ross",12132,"SK","GW","1",11,4,8,19,2,0,0,2,0,4,4,4,0,0,0,8,11,0,1,1,0,0,79
"Jack Sinclair",12325,"SK","GW","1",11,2,7,18,0,1,0,2,4,2,2,3,0,1,0,10,9,0,1,3,0,1,83
"Jack Steele",12368,"SK","GW","1",13,0,7,20,0,1,0,8,3,5,7,7,2,4,0,11,8,0,0,5,1,1,87
"Jimmy Webster",12188,"SK","GW","1",9,4,4,13,0,0,0,1,4,0,0,3,0,1,0,3,10,0,0,6,0,0,81
"Callum Wilkie",12703,"SK","GW","1",8,0,4,12,0,0,0,2,4,0,0,3,2,1,0,5,5,0,0,2,0,0,92
"Mason Wood",12312,"SK","GW","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lachie Ash",12782,"GW","SK","1",16,3,5,21,0,0,0,0,5,5,0,4,1,1,0,7,12,0,0,0,0,0,83
"Tanner Bruhn",12871,"GW","SK","1",2,0,7,9,0,0,0,2,0,0,2,0,1,0,0,5,4,0,0,1,0,1,75
"Jack Buckley",12846,"GW","SK","1",6,1,4,10,0,1,0,4,2,1,1,2,1,1,0,7,5,0,0,3,0,1,77
"Stephen Coniglio",12028,"GW","SK","1",19,0,5,24,1,0,0,2,3,8,5,4,4,0,0,12,11,0,0,2,0,0,86
"Isaac Cumming",12629,"GW","SK","1",13,3,9,22,0,0,0,3,6,1,1,6,0,0,0,10,8,1,0,4,0,0,83
"Phil Davis",11825,"GW","SK","1",7,4,3,10,0,0,0,0,3,0,0,2,0,1,0,4,6,0,0,5,0,0,89
"Matt de Boer",11746,"GW","SK","1",6,2,8,14,0,0,0,3,1,3,3,2,2,0,0,8,5,1,0,5,0,0,79
"Matt Flynn",12870,"GW","SK","1",7,5,10,17,0,0,34,0,3,5,5,1,4,0,0,14,4,3,0,5,0,0,68
"Toby Greene",12025,"GW","SK","1",13,2,6,19,1,3,0,1,0,3,2,3,3,0,0,12,7,1,1,0,0,1,89
"Tom Green",12770,"GW","SK","1",3,2,13,16,1,0,0,2,0,1,1,4,0,1,0,7,9,0,0,0,0,0,68
"Nick Haynes",12091,"GW","SK","1",16,7,3,19,0,0,0,0,2,3,1,5,1,1,0,7,11,1,0,6,0,0,89
"Bobby Hill",12744,"GW","SK","1",6,2,2,8,1,0,0,6,1,3,0,3,0,2,0,1,7,0,1,0,1,1,66
"Harry Himmelberg",12462,"GW","SK","1",9,3,3,12,3,1,1,2,0,3,1,3,3,1,0,6,5,1,2,4,2,2,89
"Jacob Hopper",12440,"GW","SK","1",13,1,15,28,1,0,0,4,1,8,6,8,2,2,2,15,13,0,0,1,0,3,83
"Connor Idun",12750,"GW","SK","1",7,3,3,10,0,0,0,1,1,3,0,2,0,0,0,2,7,0,0,7,0,0,78
"Lachlan Keeffe",11991,"GW","SK","1",7,3,4,11,1,0,11,1,0,2,0,3,1,0,0,8,3,0,2,1,0,0,86
"Josh Kelly",12255,"GW","SK","1",15,3,11,26,0,0,0,4,4,3,5,4,2,1,0,11,18,0,0,3,1,0,82
